price3rsiUSD,fee_to_reward3stdUSD,difficulty14var,transactions7var,price7rocUSD,price3trxUSD,size90roc,transactions3var,price3rocUSD,activeaddresses7trx,price30rocUSD,price7rsiUSD,size90mom,confirmationtime30sma,price3momUSD,size90sma,mediantransactionvalue14rocUSD,hashrate30mom,mediantransactionvalue14momUSD,price14rsiUSD,fee_to_rewardUSD,price7momUSD,hashrate14trx,price30rsiUSD,activeaddresses,mediantransactionvalueUSD,top100cap90rsi,fee_to_reward14emaUSD,priceUSD,transactionvalueUSD,size3sma,hashrate7std,confirmationtime14wma,median_transaction_feeUSD,confirmationtime3ema,confirmationtime,category
11.965,0.094,2083966432862.0,19538629.0,-9.346,-1.357,19.337,34275385.0,-7.2189999999999985,-1.02,-6.308,18.635,15643.0,8.365,-7.8,159460.0,25.604,56545984282828.0,18.581,30.557,0.7609999999999999,-10.335,1.885,45.069,53810,91.151,50.032,0.927,100.25,1155.0,111729.0,16094638064869.0,7.999,0.0501,8.087,8.324,1
13.679,0.107,1651532045962.0,20000178.0,-5.267,-1.389,-1.045,34268203.0,-6.162000000000001,-1.3530000000000002,-9.174,19.207,-1124.0,8.327,-6.59,159447.0,-27.535,60749638165071.0,-21.538,30.776,0.675,-5.58,1.848,45.127,48785,56.682,50.328,0.893,100.355,1205.0,111192.0,16118348774727.0,7.99,0.0502,7.935,7.784,1
24.044,0.284,2170462876786.0,20208543.0,-3.089,-1.137,8.074,18092411.0,-1.954,-1.555,-10.61,22.188,10694.0,8.336,-2.009,159566.0,-24.841,76937215448966.0,-21.702,31.855,1.01,-3.214,1.832,45.40600000000001,56902,65.66,50.442,0.909,100.846,1263.0,115371.0,18746086230926.0,8.262,0.0504,8.933,9.931,1
62.664,0.348,2162491760453.0,16801977.0,-2.715,-0.4920000000000001,43.669,2077083.0,3.404,-1.495,-8.186,37.615,45432.0,8.371,3.412,160071.0,-15.16,53802318616468.0,-14.753,37.849,1.071,-2.893,1.7919999999999998,47.007,63562,82.565,50.435,0.93,103.663,1441.0,133014.0,15093606501398.0,8.551,0.0518,9.609,10.286,1
73.145,0.07,2315628086683.0,17516042.0,-2.727,0.121,26.15,249553.0,4.732,-1.175,-7.152,44.217,33216.0,8.352,4.749,160440.0,-8.2,42841711406651.0,-6.729,40.723,1.091,-2.946,1.689,47.817,69145,75.327,50.797,0.952,105.104,1294.0,150952.0,22896259159393.0,8.847000000000003,0.0526,10.099,10.588,1
77.82300000000002,0.667,2800412687586.0,24811399.0,-1.046,0.496,21.192,8106193.0,4.939,-0.8029999999999999,-8.201,47.466,27686.0,8.345,4.98,160748.0,-17.834,64967748628794.0,-14.048,42.165,1.788,-1.119,1.592,48.227,67644,64.72399999999999,50.722,1.063,105.826,1506.0,156014.0,20773612365907.0,8.951,0.0529,9.725,9.351,1
79.635,0.695,3142952798137.0,22101929.0,3.128,0.618,5.501,6683384.0,2.324,-0.417,-9.096,48.654,6887.0,8.323,2.41,160824.0,-1.248,63313397166691.0,-1.232,42.677,1.017,3.217,1.517,48.37,69098,97.501,50.861,1.057,106.072,1617.0,150216.0,21598418775609.0,8.937999999999997,0.053,9.148,8.571,0
36.253,0.645,3343248418336.0,7663649.0,3.412,0.28,-9.491,11035748.0,-1.3630000000000002,-0.333,-12.658,38.687,-12333.0,8.32,-1.433,160687.0,-6.336,78619470955059.0,-4.941,39.045,1.252,3.4210000000000003,1.49,47.058,58577,73.044,50.473,1.083,103.671,1011.0,136004.0,27257300765924.0,8.877,0.0518,8.665,8.182,0
21.605,0.374,3401299548182.0,14700642.0,1.319,-0.218,-36.667,12823950.0,-3.919,-0.545,-18.399,32.285,-61810.0,8.327,-4.147,160000.0,-8.582,73060401734347.0,-6.152,36.286,0.795,1.324,1.4880000000000002,45.987,52055,65.53699999999999,50.81800000000001,1.045,101.679,889.345,118814.0,30724481614935.0,8.887,0.0508,8.696,8.727,0
10.945,0.374,3317106187677.0,15053267.0,-2.3480000000000003,-0.846,-16.102999999999998,7791013.0,-7.16,-0.532,-22.899,24.64,-25986.0,8.356,-7.595,159712.0,-0.145,51840337607081.0,-0.116,32.332,1.038,-2.3680000000000003,1.455,44.31,64862,80.036,50.837,1.044,98.478,1349.0,119920.0,30161438481601.0,9.016,0.0492,9.148,9.6,0
8.521,0.206,3090668336818.0,15163545.0,-6.189,-1.228,-32.906,7868449.0,-6.197,-0.501,-24.468000000000004,22.274,-62748.0,8.367,-6.424,159014.0,-5.638,49345954586208.0,-4.62,30.937,0.857,-6.415,1.405,43.677,61381,77.311,50.254,1.019,97.247,1554.0,123365.0,29877169024314.0,9.075,0.0486,9.16,9.172,1
23.967,0.15,2721985995608.0,14781150.0,-6.759,-1.152,-31.138,327628.0,-3.619,-0.371,-23.65,27.256,-54573.0,8.371,-3.679,158408.0,-4.519,63306262923617.0,-3.97,32.846,0.921,-7.104,1.379,44.182,64996,83.884,50.502,1.006,98.0,1348.0,128006.0,21134546073492.0,9.004,0.049,8.718,8.276,0
16.291,0.156,2211059164045.0,6597771.0,-8.719,-1.088,-28.356,381950.0,-1.907,-0.31,-23.166,23.927,-50423.0,8.354,-1.878,157848.0,-24.16,57179266682962.0,-25.812,31.122,0.7340000000000001,-9.226,1.338,43.433,61024,81.02600000000002,50.842,0.97,96.6,1178.0,125341.0,18461344169183.0,8.967,0.0483,8.67,8.623,0
6.528,0.32299999999999995,1557887842130.0,9274756.0,-13.039,-1.472,-27.916,3045894.0,-5.147,-0.096,-27.041,16.575,-52411.0,8.353,-5.005,157265.0,-18.207,65383233489115.0,-17.62,26.467,1.129,-13.83,1.31,41.185,68613,79.156,51.057,0.991,92.242,1228.0,127806.0,18369874828168.0,8.908999999999997,0.0461,8.596,8.521,0
4.0539999999999985,0.465,838127412556.0,17587230.0,-13.879,-1.93,-28.49,30307151.0,-8.895,-0.037000000000000005,-29.834,13.331,-42116.0,8.368,-8.717,156797.0,-16.912,62188872609740.0,-15.415,23.858,0.5770000000000001,-14.388,1.285,39.74,60981,75.736,51.519,0.936,89.28299999999999,1295.0,122815.0,17542276700926.0,8.846,0.0446,8.558,8.521,1
13.163,0.46,293826908774.0,35538421.0,-11.655,-1.88,-33.511,60622413.0,-7.009,-0.314,-28.946,16.835,-46666.0,8.408,-6.771,156279.0,13.54,65295485202669.0,7.675,25.321,0.759,-11.85,1.279,40.141,50492,64.357,51.547,0.912,89.829,1191.0,111212.0,20102171949827.0,8.9,0.0449,8.985,9.412,0
6.265,0.157,500355137479.0,36217508.0,-13.069,-2.123,-35.426,11621227.0,-7.192,-0.234,-32.544000000000004,12.336,-62153.0,8.488,-6.634,155588.0,60.094,50166524741838.0,39.457,21.829,0.613,-12.87,1.264,38.113,68676,105.117,52.242,0.872,85.60799999999998,1893.0,103864.0,16830851903393.0,8.906,0.0428,9.078,9.172,0
4.328,0.255,666227255933.0,35209715.0,-14.441,-2.366,-36.328,15853303.0,-6.808,-0.122,-32.973,10.476,-66920.0,8.561,-6.0779999999999985,154845.0,20.014,39286516824067.0,16.524,20.126,0.925,-14.043,1.242,37.012,64158,99.089,52.675,0.879,83.204,1541.0,107723.0,11970299481953.0,8.951,0.0416,9.245,9.412,0
3.221,0.295,791443264134.0,34627279.0,-16.914,-2.466,-61.18899999999999,3403617.0,-9.357,0.034,-32.335,9.269,-135575.0,8.596,-8.405,153338.0,71.24600000000002,54478106120118.0,53.668,18.948,0.612,-16.576,1.234,36.211,66024,128.995,52.792,0.8440000000000001,81.42399999999998,1863.0,105524.0,15056105419014.0,8.793,0.0407,8.536,7.826,0
1.966,0.32,876003162084.0,28927269.0,-18.777,-2.634,-48.843,4040867.0,-8.347999999999999,0.054000000000000006,-34.444,7.574,-92834.0,8.662,-7.146,152307.0,30.986,61281535854285.0,20.055,17.148,0.565,-18.138,1.244,34.909,60868,84.779,53.707,0.8059999999999999,78.461,1908.0,100171.0,15324802444788.0,8.782,0.0392,8.631,8.727,0
0.948,0.109,919906949781.0,7145118.0,-20.842,-3.2230000000000003,-43.106,586955.0,-12.244000000000002,0.005,-39.201,5.441,-68352.0,8.658999999999999,-10.187,151547.0,-24.252,47813152532890.0,-23.646,14.435,0.6970000000000001,-19.225,1.262,32.676,60509,73.85600000000002,54.558,0.792,73.017,2109.0,91147.0,17334678429783.0,8.645,0.0365,8.187000000000001,7.742000000000001,0
0.474,0.108,923154627228.0,8175355.0,-26.077,-4.291,-58.976000000000006,2242566.0,-18.942,-0.166,-44.718,3.822,-121143.0,8.65,-15.423,150201.0,-27.535,46701182085509.0,-20.112,11.836,0.637,-23.282,1.283,30.109,56535,52.931,55.708,0.7709999999999999,66.0,1376.0,90572.0,17703393895156.0,8.511000000000001,0.033,7.944,7.701,1
28.966,0.259,885746194422.0,9102818.0,-22.351,-3.891,-61.015,7462838.0,-11.102,-0.552,-39.355,18.873,-119051.0,8.61,-8.711,148879.0,-13.94,81851587826944.0,-9.136,20.116,0.397,-20.078,1.331,33.019,48847,56.401,55.605,0.721,69.751,1469.0,83517.0,26304359211686.0,8.387,0.0349,7.843,7.742000000000001,1
50.495,0.25,807681651365.0,9579222.0,-14.086,-2.404,-47.264,14895002.0,0.7290000000000001,-0.607,-33.491,31.532,-84663.0,8.595,0.532,147938.0,-7.324,67291165955293.0,-5.862,27.538,0.682,-12.058,1.376,35.819,63045,74.17399999999998,56.166,0.716,73.54899999999998,1546.0,84934.0,24324687350506.0,8.24,0.0368,7.671,7.5,0
44.832,0.305,688960998056.0,11002171.0,-12.873,-1.358,-38.692,21900991.0,9.839,-0.377,-31.568,30.014,-65174.0,8.552999999999999,6.494,147214.0,20.201,68638919868362.0,15.618,26.793000000000006,0.7490000000000001,-10.71,1.42,35.394,67986,92.929,56.25100000000001,0.721,72.494,2053.0,91267.0,19372230080886.0,8.15,0.0362,7.728,7.784,1
64.57,0.173,529584234495.0,12171767.0,-6.675,-0.124,-57.06399999999999,465795.0,8.943,-0.134,-26.976,40.99100000000001,-123540.0,8.523,6.238,145841.0,29.721,60956686196338.0,24.931,33.234,0.541,-5.435,1.444,37.919,64858,108.816,55.927,0.6970000000000001,75.98899999999998,2109.0,96896.0,15510348805553.0,8.021,0.038,7.556,7.385,1
80.809,0.229,1993535177604.0,17426017.0,3.873,1.474,-29.663,3020408.0,10.81,0.295,-23.514,54.20399999999999,-48580.0,8.532,7.95,145301.0,81.85600000000002,109262690327440.0,66.325,41.912,0.809,3.0380000000000003,1.518,41.639,73357,147.352,56.117,0.7120000000000001,81.5,2003.0,103806.0,33278127140154.0,8.019,0.0407,7.916,8.276,1
86.641,0.246,3023345738807.0,30807523.0,16.410999999999998,2.688,4.6530000000000005,13711642.0,17.250999999999998,0.8590000000000001,-21.334,60.721,6755.0,8.607999999999999,12.505,145376.0,28.174,77293361022836.0,22.301,46.654,0.7959999999999999,11.982,1.594,43.85,78451,101.457,55.006,0.723,84.999,1792.0,120032.0,33914934858905.0,8.164,0.0425,8.633,9.351,1
90.481,0.049,3893972197752.0,25580905.0,33.477,3.357,-34.079,17677708.0,15.932,0.98,-17.625999999999994,65.75,-59695.0,8.655,12.106,144713.0,18.646,35652089593817.0,14.122,50.504,0.852,22.095,1.605,45.731,63116,89.85700000000001,53.903,0.74,88.095,2026.0,127538.0,33416799360342.0,8.277000000000001,0.044,8.902999999999997,9.172,1
90.561,0.278,4729034406743.0,15553224.0,26.388,3.153,-39.879,32594398.0,8.168,0.517,-14.291,65.851,-64558.0,8.668,6.657,143996.0,-8.087,83012809173637.0,-5.205,50.57899999999999,0.5329999999999999,18.405,1.614,45.768,48402,59.152,53.209,0.7120000000000001,88.156,1459.0,121582.0,34137124729414.0,8.277000000000001,0.0441,8.637,8.372,1
92.362,0.29600000000000004,5326288392552.0,17360081.0,21.409,2.705,-42.101000000000006,1572853.0,5.0539999999999985,0.227,-10.928,67.903,-76284.0,8.683,4.296,143148.0,-24.355,79177135424883.0,-25.602,52.053,0.544,15.746,1.612,46.474,62325,79.516,52.76300000000001,0.69,89.295,1698.0,105903.0,32744609997786.0,8.341000000000001,0.0446,8.709,8.78,1
93.406,0.314,5685734155178.0,17357070.0,24.046,2.196,-32.306999999999995,3362042.0,2.077,0.146,-10.393,69.101,-52919.0,8.716000000000001,1.83,142560.0,3.229,72736243444247.0,3.2,52.89,0.871,17.430999999999994,1.602,46.869,66221,102.289,52.309,0.7140000000000001,89.925,2162.0,104373.0,31936098487072.0,8.41,0.045,8.745,8.78,0
67.96600000000001,0.268,5807371694622.0,17284709.0,16.827,1.486,-30.184,2604841.0,0.7020000000000001,0.083,-11.969,64.012,-43592.0,8.646,0.619,142076.0,-30.445,57740638205536.0,-39.272,51.136,0.73,12.786,1.578,46.224,63007,89.723,53.01600000000001,0.716,88.775,2351.0,105539.0,27889244685863.0,8.356,0.0444,8.285,7.826,0
37.462,0.16399999999999998,5691201010883.0,15828450.0,6.115,0.596,-44.68600000000001,554425.0,-3.149,0.041,-16.573,54.653,-94553.0,8.601,-2.812,141025.0,16.43,83569776892887.0,13.929,47.736,0.924,4.984,1.557,44.949,63178,98.708,56.137,0.7440000000000001,86.48299999999998,2105.0,109583.0,23200053393720.0,8.452,0.0432,8.615,8.943999999999997,0
21.083,0.35200000000000004,5337222103962.0,4441144.0,-1.366,-0.318,-38.463,3870265.0,-6.769,-0.096,-20.233,45.665,-60544.0,8.529,-6.0870000000000015,140353.0,13.505,97549773595175.0,9.974,44.094,0.494,-1.161,1.523,43.51600000000001,58759,83.83,54.806,0.711,83.838,1859.0,104910.0,21695850100650.0,8.477,0.0419,8.517999999999999,8.421,1
21.462,0.405,4745434973859.0,7010224.0,-4.81,-0.7390000000000001,-32.563,9458608.0,-5.539,-0.407,-20.759,45.74100000000001,-40069.0,8.475,-4.917,139907.0,-3.944,95162378382601.0,-2.087,44.127,0.494,-4.237,1.505,43.529,52399,50.844,54.43899999999999,0.682,83.85799999999998,1222.0,98962.0,14608708156865.0,8.404,0.0419,8.13,7.742000000000001,1
22.353,0.0,3915839620573.0,6659258.0,-4.841,-0.797,-43.572,1582203.0,-3.0,-0.7709999999999999,-20.914,45.883,-64072.0,8.431000000000001,-2.595,139195.0,12.111,90531807615061.0,6.831,44.185,0.494,-4.268,1.4980000000000002,43.552,51123,63.232,54.532,0.657,83.889,1164.0,87609.0,19788354275420.0,8.263,0.0419,7.683,7.2360000000000015,1
30.43,0.28,3018234298464.0,7074431.0,-5.818,-0.6509999999999999,-37.029,7051348.0,0.313,-0.865,-18.878,46.986,-64598.0,8.449,0.262,138478.0,6.539,92540001164398.0,4.85,44.607,0.7909999999999999,-5.195,1.518,43.71100000000001,60318,79.024,54.639,0.675,84.1,1892.0,91938.0,30269647305319.0,8.326,0.0421,8.205,8.727,1
62.21100000000001,0.245,3584852473698.0,6848250.0,-5.21,-0.304,-40.741,3587882.0,1.649,-0.715,-16.168,53.007,-85376.0,8.498,1.383,137529.0,-5.945,72278343215790.0,-5.525,46.933,0.607,-4.685,1.5219999999999998,44.58,64299,87.404,53.942,0.6659999999999999,85.24,2245.0,105671.0,28849713235886.0,8.576,0.0426,9.209,10.213,1
77.92699999999998,0.236,3146993364446.0,8520676.0,-2.648,0.108,-28.867,2590888.0,3.023,-0.43,-12.239,58.694,-50701.0,8.48,2.536,136966.0,-20.175,76536093126976.0,-21.953000000000007,49.31399999999999,0.8909999999999999,-2.351,1.49,45.485,65888,86.86200000000002,54.179,0.696,86.425,1844.0,119656.0,26516318412292.0,8.648,0.0432,9.133,9.057,1
87.486,0.28300000000000003,4279052975052.0,9896294.0,1.61,0.522,-11.04,3564633.0,4.489,-0.109,-9.637,64.783,-17397.0,8.503,3.775,136772.0,-41.676,88873288286628.0,-61.41,52.146,0.92,1.392,1.45,46.59,66440,85.94200000000002,54.207,0.726,87.875,1680.0,129770.0,25596290060696.0,8.811,0.0439,9.498,9.863,1
92.131,0.388,5152869486047.0,9640974.0,6.3870000000000005,0.853,-28.222,5749311.0,4.637,0.087,-8.986,69.543,-41525.0,8.52,3.953,136311.0,-9.999,85178646135975.0,-10.144,54.627,0.495,5.355,1.423,47.588,62886,91.313,53.848,0.695,89.193,1872.0,123580.0,22524920575951.0,8.815,0.0446,9.139,8.78,0
71.408,0.34700000000000003,5761893114922.0,6449104.0,5.542999999999998,0.7959999999999999,-22.337,6579062.0,2.408,-0.081,-8.378,64.26100000000001,-27237.0,8.498,2.082,136008.0,-39.25,106877148678510.0,-35.269,53.083,0.7090000000000001,4.648,1.41,47.113,51988,54.588,54.03,0.6970000000000001,88.506,1101.0,113503.0,25331196205590.0,8.715,0.0443,8.547,7.956,0
66.402,0.177,6106123861678.0,4959915.0,5.3210000000000015,0.597,-29.508000000000006,48062.0,0.5429999999999999,-0.446,-4.216,63.014,-43519.0,8.5,0.478,135525.0,-13.289,115492525802920.0,-7.8610000000000015,52.724,0.5670000000000001,4.464,1.4269999999999998,47.005,49180,51.291,54.111,0.679,88.353,1456.0,101427.0,35295834062215.0,8.708,0.0442,8.559,8.571,1
88.719,0.123,6185561726314.0,5733452.0,8.49,0.8190000000000001,-38.961,4962762.0,2.296,-0.365,2.193,74.065,-70680.0,8.485,2.047,134740.0,14.745,89621529726066.0,11.725,58.418,0.682,7.14,1.426,49.276,67474,91.241,55.027,0.68,91.241,1626.0,103132.0,34495656470328.0,8.636000000000001,0.0456,8.325,8.09,1
93.055,0.161,6000206708830.0,6240330.0,9.162,1.131,-41.302,4822268.0,5.134,-0.038,3.5860000000000003,78.714,-70336.0,8.415,4.544,133958.0,-5.676,114067089675690.0,-5.806,61.543,0.763,7.81,1.45,50.648,69870,96.483,55.347,0.691,93.05,2213.0,104886.0,42676622260642.0,8.466000000000001,0.0465,7.817,7.31,1
96.42,0.298,5550058809227.0,17185767.0,11.08,1.561,-36.481,12679068.0,8.656,0.627,12.14,84.126,-71810.0,8.362,7.647,133160.0,-9.503,135018756293050.0,-8.526,66.027,1.03,9.575,1.496,52.8,80900,81.197,56.496,0.736,96.0,1665.0,111909.0,42144812380116.0,8.345,0.048,7.697999999999999,7.579,0
93.539,0.221,4835118027504.0,29232038.0,9.104,1.5619999999999998,-25.748,14883615.0,5.079,2.167,15.229,83.08200000000002,-46962.0,8.32,4.634,132638.0,-23.608,130738111111540.0,-23.303,65.67699999999999,0.862,8.0,1.544,52.699,114305,75.406,55.539,0.753,95.875,2153.0,120143.0,37759515655020.0,8.301,0.0479,7.917000000000002,8.136000000000001,0
82.324,0.349,3855384363662.0,34255100.0,7.066,1.255,-24.226,796124.0,2.628,2.736,17.282,79.578,-38250.0,8.309,2.445,132213.0,-12.615,107338999673700.0,-10.575,64.559,0.605,6.3020000000000005,1.5730000000000002,52.385,74758,73.25399999999998,55.63800000000001,0.733,95.495,1679.0,126701.0,32654916679677.0,8.181000000000001,0.0477,7.707999999999998,7.5,0
77.778,0.235,3434004443680.0,25066980.0,7.7570000000000014,0.8909999999999999,-17.858,6897446.0,-0.655,2.412,21.553,78.32600000000002,-27244.0,8.3,-0.629,131911.0,-4.134,134117544056530.0,-2.102,64.176,0.62,6.865,1.621,52.28,60484,48.742,54.695,0.718,95.372,1402.0,126796.0,37195156042003.0,8.198,0.0477,8.089,8.471,0
50.169,0.085,4346033414753.0,15641937.0,7.016,0.482,-30.529,13214148.0,-1.381,1.755,29.493,69.81,-49794.0,8.31,-1.324,131357.0,-30.289,128630986133640.0,-19.152,61.566,0.7020000000000001,6.198,1.6669999999999998,51.57100000000001,60253,44.08,54.606,0.716,94.551,1114.0,119421.0,40119618152983.0,8.152000000000001,0.0473,8.067,8.045,1
68.658,0.096,4801389949325.0,13959553.0,4.625,0.333,-28.811,11114245.0,-0.037000000000000005,1.356,44.636,73.53,-49256.0,8.308,-0.035,130810.0,-3.422,164647102511120.0,-2.704,63.345,0.588,4.2189999999999985,1.744,52.312,73171,76.32,53.878,0.6990000000000001,95.46,1585.0,120111.0,43257108403034.0,8.041,0.0477,7.843,7.619,1
83.3,0.234,6349346371249.0,12780227.0,4.129,0.439,-19.594,22921384.0,1.594,1.064,38.912,78.417,-30666.0,8.302,1.52,130469.0,-40.679,133109889299240.0,-35.555,66.013,0.873,3.842,1.814,53.473,71546,51.849,54.178,0.722,96.892,1347.0,120286.0,44620199038080.0,7.936,0.0484,7.711,7.579,1
86.572,0.238,7513138425688.0,20936196.0,1.4480000000000002,0.532,-28.48,7278493.0,3.003,0.939,32.415,79.921,-53839.0,8.31,2.839,129871.0,-43.75899999999999,151877579397730.0,-38.01,66.915,0.6759999999999999,1.39,1.882,53.877,75667,48.852,54.551,0.716,97.39,1376.0,127585.0,48406021659475.0,7.877000000000002,0.0487,7.726,7.742000000000001,0
46.524,0.232,8292766112642.0,27704686.0,0.059,0.318,-33.671,2655193.0,0.494,0.813,32.331,64.55,-64163.0,8.285,0.472,129158.0,-56.322,153208198409200.0,-48.404,61.747,0.952,0.056,1.943,52.496,72376,37.538,54.797,0.748,95.932,1191.0,129149.0,48101161379504.0,7.735,0.048,7.375,7.024,0
25.368,0.238,8688229432111.0,28177282.0,-1.379,-0.094,-41.18,14806753.0,-2.801,0.519,23.938,50.84,-78470.0,8.285,-2.713,128286.0,-43.802,196515591242930.0,-39.997,56.135,0.8959999999999999,-1.3159999999999998,2.025,50.875,64632,51.316,54.359,0.767,94.179,1170.0,124561.0,48108339703392.0,7.667999999999998,0.0471,7.38,7.385,0
19.36,0.343,8699528384096.0,23046099.0,-2.087,-0.417,-38.178,12663558.0,-4.1160000000000005,0.076,14.579,45.68899999999999,-69521.0,8.238,-4.009,127514.0,-14.553,126952972470950.0,-7.944,53.742,0.564,-1.99,2.083,50.146,59304,46.644,53.555,0.74,93.381,924.516,117017.0,44255556486429.0,7.544,0.0467,7.119,6.857,0
16.794,0.294,8326662968596.0,37614678.0,-1.6,-0.563,-52.072,34126708.0,-3.016,-0.476,9.458,43.479,-87853.0,8.148,-2.893,126538.0,-5.659,171078761696640.0,-2.903,52.701,0.608,-1.513,2.143,49.82899999999999,54134,48.389,54.753,0.723,93.038,1027.0,101839.0,40945964717071.0,7.405,0.0465,6.893,6.667000000000002,1
46.36,0.115,7569633185611.0,37813796.0,-1.541,-0.42,-33.573,35320356.0,-0.201,0.118,6.691,51.127,-67763.0,8.065,-0.189,125785.0,-40.171,222493100958510.0,-36.652,55.286,0.47,-1.471,2.208,50.724,103392,54.588,56.983,0.6890000000000001,93.989,1576.0,109169.0,50699970643455.0,7.285,0.047,6.78,6.667000000000002,1
64.97800000000001,0.153,7351401797976.0,36933402.0,-2.017,-0.133,-36.342,40392260.0,1.6669999999999998,0.467,7.693,57.775,-79193.0,8.048,1.556,124905.0,-35.903,166160598913860.0,-34.641,57.76600000000001,0.648,-1.954,2.238,51.614,74994,61.843,57.719,0.6829999999999999,94.938,2320.0,117883.0,42475360790064.0,7.337999999999999,0.0475,7.324,7.869,1
79.916,0.481,19409033407573.0,30435346.0,-1.127,0.225,-27.653,1387517.0,3.498,0.7190000000000001,7.836,65.579,-55599.0,8.041,3.254,124287.0,-0.911,215114880166030.0,-0.74,61.085,1.045,-1.097,2.277,52.87300000000001,78215,80.457,56.83600000000001,0.732,96.293,2493.0,139416.0,47246271778951.0,7.479,0.0481,7.947999999999999,8.571,1
84.682,0.6729999999999999,27565291509568.0,30747010.0,1.063,0.471,-6.223,7713329.0,3.152,0.823,7.814,68.846,-10823.0,8.031,2.963,124167.0,-31.486,202913741748460.0,-23.743,62.624,1.472,1.02,2.3040000000000003,53.482,75757,51.663,55.824,0.83,96.952,1363.0,149093.0,41142449088120.0,7.598,0.0485,8.209,8.471,0
69.374,0.376,31820176103963.0,82661141.0,2.511,0.465,8.954,65474093.0,1.6909999999999998,0.982,8.75,64.42399999999999,14994.0,8.055,1.606,124333.0,-63.033,213487143750970.0,-46.175,61.014,1.108,2.365,2.319,53.043,82518,27.08,54.90600000000001,0.867,96.543,1462.0,163674.0,44543365689992.0,7.727,0.0483,8.39,8.571,1
73.77,0.7090000000000001,35804280338206.0,83059967.0,3.657,0.405,-8.335,42708411.0,0.522,0.662,11.924,65.999,-11793.0,8.01,0.503,124202.0,-60.218,237259335653120.0,-29.351,61.67,0.607,3.414,2.347,53.288,61411,19.391,53.272,0.833,96.796,1714.0,158419.0,47153783854470.0,7.712999999999999,0.0484,7.985,7.579,1
76.37,0.417,40065642615282.0,41600755.0,4.177,0.335,-27.829,47837882.0,-0.028,0.105,15.609000000000002,66.873,-50341.0,7.977,-0.027000000000000003,123643.0,-41.963,261964204643640.0,-18.497,62.021,0.942,3.886,2.385,53.417,57548,25.583,53.218,0.847,96.925,1345.0,147569.0,58725493930025.0,7.687,0.0485,7.704,7.422999999999999,1
89.42299999999999,0.404,42489951189873.0,56766781.0,4.263,0.395,2.269,49058414.0,1.505,-0.013,16.86,73.477,3947.0,7.99,1.452,123687.0,-64.46600000000001,224993604404780.0,-49.201,64.90100000000001,1.09,4.006,2.403,54.493,78551,27.12,53.335,0.88,97.996,1526.0,146041.0,59597282700500.0,7.762,0.049,7.92,8.136000000000001,1
