hashrate14std,fee_to_reward90trxUSD,hashrate30trx,difficulty14trx,top100cap,price90smaUSD,price90rocUSD,difficulty90var,mining_profitability,price30varUSD,difficulty14var,price30smaUSD,priceUSD,price3emaUSD,top100cap90rsi,price90momUSD,top100cap30rsi,difficulty7trx,price7rocUSD,price7rsiUSD,median_transaction_feeUSD,price14rocUSD,top100cap14mom,top100cap14rsi,top100cap30mom,top100cap30roc,category
19640661642552.0,0.242,1.4,1.482,20.043,110.788,96.268,9381995875102.0,2330.0,87.99799999999998,2170462876786.0,116.134,100.846,101.17,50.442,49.464,52.897,1.669,-3.089,22.188,0.0504,-16.195,0.246,58.72,-0.07,-0.34700000000000003,0
18097525028197.0,0.234,1.414,1.557,20.043,111.298,79.49600000000002,9998742855170.0,2545.0,92.74,2162491760453.0,115.826,103.663,102.416,50.435,45.91,52.869,1.975,-2.715,37.615,0.0518,-13.387,0.259,58.636,-0.055,-0.275,0
20611808193722.0,0.227,1.416,1.638,20.077,111.755,64.253,10563636306135.0,2969.0,96.269,2315628086683.0,115.556,105.104,103.76,50.797,41.115,54.169,2.221,-2.727,44.217,0.0526,-12.483,0.208,61.734,-0.033,-0.163,0
20648074154255.0,0.221,1.415,1.713,20.07,112.201,60.978,11076676227999.0,2897.0,99.323,2800412687586.0,115.241,105.826,104.793,50.722,40.086,53.864,2.355,-1.046,47.466,0.0529,-11.36,0.253,60.761,-0.014,-0.069,0
19872111563843.0,0.214,1.414,1.773,20.083,112.672,66.738,11537862620761.0,2966.0,101.93,3142952798137.0,114.887,106.072,105.433,50.861,42.456,54.369,2.377,3.128,48.654,0.053,-7.775,0.267,61.986,-0.049,-0.242,0
23596991409930.0,0.208,1.418,1.814,20.048,113.105,60.06100000000001,12039840093389.0,2732.0,105.389,3343248418336.0,114.386,103.671,104.552,50.473,38.901,52.75,2.305,3.412,38.687,0.0518,-6.252000000000002,0.196,56.807,-0.064,-0.32,0
26103782478415.0,0.202,1.423,1.835,20.08,113.466,47.052,12616539901603.0,2511.0,106.707,3401299548182.0,113.622,101.679,103.115,50.81800000000001,32.534,54.038,2.167,1.319,32.285,0.0508,-4.018,0.166,60.074,-0.063,-0.314,0
25430055200006.0,0.196,1.4240000000000002,1.837,20.082,113.764,37.34,13153769000563.0,2541.0,106.773,3317106187677.0,112.647,98.478,100.796,50.837,26.774,54.108,1.988,-2.3480000000000003,24.64,0.0492,-5.364,0.173,60.25,0.18,0.907,0
23842976783016.0,0.19,1.42,1.82,20.03,113.964,22.729,13651527390268.0,2585.0,104.932,3090668336818.0,111.597,97.247,99.022,50.254,18.01,51.66,1.789,-6.189,22.274,0.0486,-8.735,0.149,52.755,0.122,0.613,0
25890450822529.0,0.184,1.419,1.788,20.052,114.1,14.283,14109815070719.0,2560.0,100.711,2721985995608.0,110.585,98.0,98.511,50.502,12.248,52.618,1.584,-6.759,27.256,0.049,-9.302,0.076,55.34,0.076,0.382,0
25819861259520.0,0.177,1.413,1.743,20.083,114.211,11.559,14528632041915.0,2646.0,98.647,2211059164045.0,109.614,96.6,97.555,50.842,10.009,53.918,1.385,-8.719,23.927,0.0483,-9.674,0.112,58.687,0.106,0.532,0
26094594735264.0,0.171,1.409,1.686,20.103,114.264,5.474,14907978303857.0,2374.0,97.984,1557887842130.0,108.475,92.242,94.898,51.057,4.787,54.727,1.197,-13.039,16.575,0.0461,-10.319,0.105,60.687,0.175,0.88,0
25742959825709.0,0.165,1.403,1.634,20.145,114.267,0.262,15394620945548.0,2292.0,96.917,838127412556.0,107.209,89.28299999999999,92.09,51.519,0.233,56.438,1.098,-13.879,13.331,0.0446,-10.94,0.141,64.669,0.198,0.995,0
27709137498049.0,0.158,1.4,1.6,20.147,114.213,-5.159,16060496285642.0,1973.0,93.193,293826908774.0,105.989,89.829,90.959,51.547,-4.887,56.539,1.13,-11.655,16.835,0.0449,-10.489,0.115,64.896,0.27,1.356,0
28212077388772.0,0.151,1.394,1.575,20.211,113.966,-20.549,16673454331131.0,2033.0,90.558,500355137479.0,104.613,85.60799999999998,88.28299999999999,52.242,-22.141,59.033,1.19,-13.069,12.336,0.0428,-15.11,0.16699999999999998,70.15100000000001,0.33,1.66,0
27794435502779.0,0.14400000000000002,1.3869999999999998,1.551,20.251,113.558,-30.665,17233495082015.0,1929.0,91.27,666227255933.0,103.248,83.204,85.744,52.675,-36.798,60.508,1.231,-14.441,10.476,0.0416,-19.736,0.208,72.90100000000002,0.3670000000000001,1.847,0
21323889177346.0,0.13699999999999998,1.382,1.525,20.262,113.089,-34.103,17740618538294.0,2107.0,95.736,791443264134.0,101.951,81.42399999999998,83.584,52.792,-42.13800000000001,60.905,1.235,-16.914,9.269,0.0407,-22.531,0.185,73.61399999999998,0.464,2.346,0
22067326015015.0,0.13,1.379,1.494,20.347,112.532,-39.019,18235015089170.0,1745.0,101.759,876003162084.0,100.577,78.461,81.02199999999998,53.707,-50.203,63.856,1.202,-18.777,7.574,0.0392,-25.858,0.277,78.418,0.563,2.847,1
23355148937604.0,0.123,1.3769999999999998,1.4580000000000002,20.429,111.853,-45.556,18760548192162.0,1830.0,111.917,919906949781.0,99.008,73.017,77.01899999999998,54.558,-61.097,66.366,1.14,-20.842,5.441,0.0365,-31.163,0.34600000000000003,81.824,0.56,2.8160000000000003,1
25849578361591.0,0.115,1.376,1.416,20.543000000000006,111.007,-53.547,19239992594167.0,1642.0,131.22299999999998,923154627228.0,97.228,66.0,71.51,55.708,-76.08,69.432,1.056,-26.077,3.822,0.033,-36.337,0.495,85.31,0.726,3.664,1
32398986430425.0,0.108,1.38,1.368,20.535,109.965,-57.355,19673348295183.0,1573.0,143.57,885746194422.0,95.72,69.751,70.63,55.605,-93.81,68.961,0.96,-22.351,18.873,0.0349,-31.401,0.455,84.051,0.7190000000000001,3.627,1
32072803550941.0,0.1,1.385,1.3159999999999998,20.592,108.611,-62.359,20060615295212.0,1785.0,151.065,807681651365.0,94.485,73.54899999999998,72.09,56.166,-121.847,70.383,0.858,-14.086,31.532,0.0368,-25.314,0.51,85.613,0.74,3.727,1
31600494260826.0,0.092,1.392,1.261,20.6,107.433,-59.387,20401793594254.0,1654.0,161.57299999999995,688960998056.0,93.37,72.494,72.292,56.25100000000001,-106.006,70.595,0.757,-12.873,30.014,0.0362,-25.454,0.5710000000000001,85.84,0.6859999999999999,3.444,1
32091206285028.0,0.084,1.396,1.203,20.575,107.0,-33.923,20696883192307.0,1892.0,166.96,529584234495.0,92.435,75.98899999999998,74.14,55.927,-39.011,69.083,0.66,-6.675,40.99100000000001,0.038,-22.46,0.523,81.733,0.6659999999999999,3.346,1
40564940218774.0,0.076,1.409,1.204,20.594,106.878,-11.84,21999440010213.0,1485.0,163.602,1993535177604.0,91.599,81.5,77.82,56.117,-10.946,69.585,0.932,3.873,54.20399999999999,0.0407,-15.632,0.511,82.40799999999999,0.713,3.585,1
43424771139117.0,0.069,1.425,1.24,20.506,106.729,-13.65,23233030431109.0,1449.0,155.444,3023345738807.0,90.831,84.999,81.40899999999998,55.006,-13.436,64.57600000000001,1.296,16.410999999999998,60.721,0.0425,-7.852,0.404,69.60600000000001,0.53,2.652,0
40876661404447.0,0.061,1.433,1.291,20.417,106.687,-4.087,24382207146891.0,1830.0,146.643,3893972197752.0,90.203,88.095,84.75200000000002,53.903,-3.754,60.008,1.6130000000000002,33.477,65.75,0.044,-1.33,0.272,59.441,0.446,2.231,0
41577277586087.0,0.053,1.4409999999999998,1.345,20.359,106.699,1.204,25446970157561.0,1731.0,141.207,4729034406743.0,89.713,88.156,86.454,53.209,1.0490000000000002,57.307,1.824,26.388,65.851,0.0441,-1.862,0.212,53.973,0.361,1.806,0
38917110860635.0,0.046,1.4469999999999998,1.393,20.322,106.857,18.993,26427319463116.0,1698.0,137.378,5326288392552.0,89.348,89.295,87.875,52.76300000000001,14.252,55.629,1.921,21.409,67.903,0.0446,4.307,0.111,50.719,0.318,1.59,0
34977833602333.0,0.038,1.452,1.43,20.283,106.993,15.683,27379933705045.0,1693.0,133.23,5685734155178.0,89.0,89.925,88.9,52.309,12.191,53.953,1.922,24.046,69.101,0.045,8.078,0.033,47.552,0.251,1.254,0
32322853074187.0,0.031,1.455,1.454,20.35,106.927,-6.2360000000000015,28387180321968.0,1902.0,128.392,5807371694622.0,88.598,88.775,88.837,53.01600000000001,-5.904,56.307,1.848,16.827,64.012,0.0444,9.029,0.08800000000000001,53.01300000000001,0.306,1.528,0
31737147778907.0,0.023,1.457,1.463,20.664,106.703,-18.948,29321476995436.0,1543.0,120.648,5691201010883.0,88.025,86.48299999999998,87.66,56.137,-20.217,65.074,1.725,6.115,54.653,0.0432,10.224,0.317,69.335,0.621,3.099,1
29213801205360.0,0.016,1.456,1.459,20.55,106.362,-26.766,30182823725449.0,1643.0,111.007,5337222103962.0,87.316,83.838,85.749,54.806,-30.642,60.532,1.5730000000000002,-1.366,45.665,0.0419,14.821,0.121,61.076,0.473,2.357,1
28954439873349.0,0.009000000000000001,1.457,1.4409999999999998,20.518,106.024,-26.63,30971220512007.0,1644.0,99.449,4745434973859.0,86.584,83.85799999999998,84.803,54.43899999999999,-30.437,59.325,1.408,-4.81,45.74100000000001,0.0419,27.057,-0.025,58.94600000000001,0.448,2.232,1
31418569584223.0,0.001,1.4580000000000002,1.413,20.528,105.694,-26.112,31686667355111.0,1731.0,86.485,3915839620573.0,85.844,83.889,84.346,54.532,-29.646,59.577,1.242,-4.841,45.883,0.0419,20.269,-0.006999999999999999,59.40600000000001,0.445,2.214,1
36459647593319.0,-0.006,1.463,1.386,20.539,105.287,-30.369,32571067958192.0,1337.0,75.568,3018234298464.0,85.19200000000002,84.1,84.223,54.639,-36.68,59.872,1.147,-5.818,46.986,0.0421,14.345999999999998,-0.053,59.962,0.491,2.449,1
35929344601707.0,-0.014,1.467,1.403,20.479,104.736,-36.766,34551009323570.0,1256.0,66.207,3584852473698.0,84.64399999999998,85.24,84.73100000000002,53.942,-49.56,57.528,1.334,-5.21,53.007,0.0426,17.583,-0.121,55.54600000000001,0.399,1.988,1
32268299399931.0,-0.021,1.465,1.4409999999999998,20.503,104.144,-38.153,36408353862601.0,1552.0,59.772,3146993364446.0,84.242,86.425,85.57799999999997,54.179,-53.315,58.205,1.578,-2.648,58.694,0.0432,13.734000000000002,-0.07200000000000001,56.912,0.421,2.0980000000000003,1
31972873014047.0,-0.028,1.46,1.485,20.506,103.643,-33.901,38143101575284.0,1361.0,54.477,4279052975052.0,83.93,87.875,86.726,54.207,-45.069,58.287,1.774,1.61,64.783,0.0439,7.822999999999999,-0.08800000000000001,57.082,0.476,2.378,1
34661919058929.0,-0.034,1.457,1.526,20.476,103.231,-29.389,39755252461621.0,1451.0,48.716,5152869486047.0,83.63600000000002,89.193,87.96,53.848,-37.12300000000001,57.054,1.883,6.3870000000000005,69.543,0.0446,4.934,-0.031,54.619,0.423,2.111,1
30938636009008.0,-0.041,1.454,1.557,20.494,102.836,-28.65,41244806521610.0,1549.0,43.832,5761893114922.0,83.367,88.506,88.23299999999998,54.03,-35.539,57.603,1.903,5.542999999999998,64.26100000000001,0.0443,0.467,0.077,55.834,0.41,2.044,1
38300317222956.0,-0.048,1.455,1.5759999999999998,20.501,102.367,-32.328,42611763755251.0,1326.0,42.018,6106123861678.0,83.23700000000002,88.353,88.29299999999998,54.111,-42.207,57.849,1.85,5.3210000000000015,63.014,0.0442,0.223,0.142,56.38800000000001,0.399,1.984,1
37183391240796.0,-0.055,1.455,1.58,20.592,101.886,-32.145,44018597552125.0,1602.0,42.931,6185561726314.0,83.302,91.241,89.76700000000002,55.027,-43.224,60.56100000000001,1.744,8.49,74.065,0.0456,2.1790000000000003,0.271,62.239,0.448,2.222,1
42631319292324.0,-0.061,1.4580000000000002,1.571,20.625,101.535,-25.358,45351713148531.0,1595.0,44.667,6000206708830.0,83.41,93.05,91.408,55.347,-31.612,61.472,1.604,9.162,78.714,0.0465,3.475,0.341,64.082,0.478,2.37,1
47752482226246.0,-0.067,1.465,1.5490000000000002,20.743,101.368,-13.552,46574058204115.0,1529.0,49.67,5550058809227.0,83.756,96.0,93.704,56.496,-15.049,64.58,1.4469999999999998,11.08,84.126,0.048,8.139,0.394,69.893,0.5329999999999999,2.635,1
50854434036686.0,-0.073,1.473,1.516,20.665,101.292,-6.64,47685632718876.0,1440.0,54.377,4835118027504.0,84.178,95.875,94.79,55.539,-6.819,61.201,1.285,9.104,83.08200000000002,0.0479,10.86,0.001,62.668,0.414,2.045,1
48168166773869.0,-0.079,1.481,1.473,20.675,101.186,-9.087,48686436692814.0,1611.0,58.173,3855384363662.0,84.647,95.495,95.142,55.63800000000001,-9.545,61.472,1.125,7.066,79.578,0.0477,13.904000000000002,0.125,63.201,0.413,2.04,0
54806579341703.0,-0.085,1.492,1.449,20.597,100.985,-15.945,50461392016643.0,1272.0,60.413,3434004443680.0,85.211,95.372,95.257,54.695,-18.092,58.24100000000001,1.128,7.7570000000000014,78.32600000000002,0.0477,13.73,0.079,56.535,0.249,1.226,0
57900317598083.0,-0.091,1.504,1.463,20.589,100.78,-16.33,53288548508943.0,1351.0,57.849,4346033414753.0,85.929,94.551,94.904,54.606,-18.453,57.941,1.346,7.016,69.81,0.0473,12.71,0.061,55.929,0.16,0.784,0
70682752679078.0,-0.096,1.5219999999999998,1.496,20.528,100.614,-13.513,55931460628160.0,1283.0,46.674,4801389949325.0,86.911,95.46,95.182,53.878,-14.915,55.51300000000001,1.59,4.625,73.53,0.0477,13.508,-0.011,51.097,-0.015,-0.07400000000000001,0
73482465858664.0,-0.102,1.5419999999999998,1.533,20.558000000000003,100.473,-11.59,58390128374294.0,1365.0,39.36,6349346371249.0,87.816,96.892,96.037,54.178,-12.702,56.429,1.7719999999999998,4.129,78.417,0.0484,13.67,0.079,53.209,0.023,0.111,0
71365321983520.0,-0.107,1.5630000000000002,1.5659999999999998,20.595,100.351,-10.173,60664551747346.0,1299.0,35.0,7513138425688.0,88.61,97.39,96.713,54.551,-11.03,57.558,1.864,1.4480000000000002,79.921,0.0487,12.688,0.092,55.777,0.003,0.016,0
70104959257985.0,-0.112,1.586,1.589,20.619,100.188,-13.215,62754730747315.0,1388.0,27.518,8292766112642.0,89.39200000000002,95.932,96.322,54.797,-14.608,58.297,1.87,0.059,64.55,0.048,9.168,0.113,57.44,0.019,0.093,1
77573502969467.0,-0.117,1.6130000000000002,1.6,20.583,99.985,-16.288,64660665374201.0,1178.0,21.926,8688229432111.0,89.99799999999998,94.179,95.25,54.359,-18.324,56.794,1.807,-1.379,50.84,0.0471,5.59,0.108,54.213,0.009000000000000001,0.041,1
75826823668992.0,-0.122,1.639,1.597,20.516,99.781,-16.428,66436616984128.0,1341.0,19.743,8699528384096.0,90.394,93.381,94.316,53.555,-18.356,54.108,1.695,-2.087,45.68899999999999,0.0467,5.507999999999999,0.023,48.728,-0.077,-0.376,1
81669982264777.0,-0.127,1.668,1.581,20.635,99.567,-17.109,68240065929446.0,1268.0,18.934,8326662968596.0,90.662,93.038,93.677,54.753,-19.203,57.76300000000001,1.5530000000000002,-1.6,43.479,0.0465,5.303,0.133,57.01300000000001,0.129,0.627,1
80528534304909.0,-0.132,1.6980000000000002,1.5530000000000002,20.871,99.405,-13.482,69873952236512.0,1234.0,19.045,7569633185611.0,90.858,93.989,93.833,56.983,-14.646,63.708,1.3969999999999998,-1.541,51.127,0.047,3.012,0.278,68.064,0.454,2.2230000000000003,1
77971695207803.0,-0.13699999999999998,1.725,1.534,20.953000000000007,99.298,-9.216,72234483855036.0,1132.0,19.305,7351401797976.0,91.084,94.938,94.385,57.719,-9.637,65.465,1.346,-2.017,57.775,0.0475,2.028,0.328,70.88,0.594,2.917,1
84067860078245.0,-0.141,1.754,1.604,20.879,99.179,-10.007,80010046138103.0,946.112,20.048,19409033407573.0,91.318,96.293,95.339,56.83600000000001,-10.707,62.649,1.814,-1.127,65.579,0.0481,0.305,0.136,65.312,0.557,2.742,1
82943508239302.0,-0.145,1.7819999999999998,1.7180000000000002,20.792,99.028,-12.254,87397956916368.0,989.582,20.986,27565291509568.0,91.552,96.952,96.145,55.824,-13.54,59.544,2.37,1.063,68.846,0.0485,1.123,0.128,59.42100000000001,0.509,2.509,1
75608380049935.0,-0.14800000000000002,1.808,1.846,20.712,98.847,-14.424,94398216189833.0,954.078,21.492,31820176103963.0,91.811,96.543,96.344,54.90600000000001,-16.272000000000002,56.838,2.81,2.511,64.42399999999999,0.0483,1.097,0.037000000000000005,54.507,0.362,1.781,1
81072846911333.0,-0.151,1.836,1.968,20.564,98.668,-14.268,101010823958500.0,994.908,21.256,35804280338206.0,92.155,96.796,96.57,53.272,-16.109,52.302,3.064,3.657,65.999,0.0484,1.493,-0.033,46.813,-0.1,-0.485,1
83847986210237.0,-0.154,1.866,2.071,20.559,98.488,-14.377,107235780222360.0,986.18,19.519,40065642615282.0,92.591,96.925,96.747,53.218,-16.275,52.155,3.136,4.177,66.873,0.0485,2.51,-0.031,46.57100000000001,0.008,0.04,1
85774297179719.0,-0.157,1.894,2.148,20.571,98.296,-14.993,113073084981420.0,946.13,17.727999999999994,42489951189873.0,93.062,97.996,97.371,53.335,-17.284000000000002,52.49100000000001,3.0610000000000004,4.263,73.477,0.049,2.656,0.043,47.284,0.053,0.256,1
81926082027981.0,-0.159,1.918,2.197,20.438,98.122,-13.356,118522738235680.0,1040.0,16.748,43077206061979.0,93.636,101.101,99.236,51.911,-15.585,48.679,2.885,6.492000000000001,84.15899999999998,0.0506,4.343,-0.12,40.942,-0.09,-0.438,1
85389999090319.0,-0.162,1.943,2.218,20.385,97.971,-11.446,123584739985143.0,1026.0,17.615,41827407231601.0,94.336,105.11,102.173,51.352,-13.586,47.25,2.647,9.157,90.141,0.0526,7.927,-0.21,38.692,-0.154,-0.752,1
86457312025624.0,-0.165,1.968,2.213,20.39,97.779,-13.894,128259090229800.0,1139.0,19.911,38740554698737.0,95.071,107.292,104.732,51.403,-17.313,47.402,2.379,10.665,92.047,0.0536,11.842,-0.23,39.036,-0.08900000000000001,-0.4370000000000001,1
97380609027086.0,-0.16699999999999998,1.995,2.185,20.244,97.539,-16.919,132633797107370.0,967.278,21.053,33816648463388.0,95.728,106.115,105.423,49.907,-21.61,43.673,2.103,9.914,82.06,0.0531,12.674,-0.339,33.285,-0.259,-1.264,1
94562763916852.0,-0.17,2.019,2.172,20.235,97.284,-17.826,140003306840810.0,918.683,22.022,30971916243537.0,96.325,105.799,105.611,49.815,-22.951,43.45,2.018,9.302,79.367,0.0529,13.298,-0.282,32.955,-0.271,-1.3230000000000002,1
92170011764890.0,-0.173,2.039,2.222,20.252,97.054,-16.123,154078866858110.0,791.645,24.23,39364254052680.0,96.941,107.66,106.636,49.988,-20.695,43.99800000000001,2.31,11.076,83.16799999999998,0.0538,15.716,-0.383,34.256,-0.224,-1.093,1
91251318335104.0,-0.175,2.055,2.298,20.216,96.865,-13.545,167445142746040.0,863.041,26.012,39551121211643.0,97.614,108.695,107.665,49.624,-17.03,43.091,2.65,10.918,84.965,0.0543,15.647,-0.655,32.817,-0.278,-1.354,1
82934313408608.0,-0.177,2.069,2.376,20.163,96.703,-11.512,180102134504620.0,870.538,29.318,37019603322773.0,98.398,111.875,109.77,49.09,-14.555,41.776,2.891,10.657,89.12700000000002,0.0559,17.840999999999994,-0.79,30.765,-0.338,-1.65,1
83497468372381.0,-0.174,2.08,2.441,20.189,96.57,-9.403,192049842133820.0,975.111,36.469,44181913789539.0,99.199,115.28,112.525,49.357,-11.964,42.651,2.99,9.676,91.921,0.0576,19.719,-0.69,32.948,-0.404,-1.961,1
95198613966902.0,-0.172,2.095,2.485,20.029,96.452,-8.415,203288265633660.0,882.6110000000001,43.804,49066721536205.0,99.957,115.785,114.155,47.774,-10.638,38.868,2.957,7.916,92.265,0.0579,19.426,-0.763,27.171,-0.596,-2.888,1
106599602054880.0,-0.16899999999999998,2.114,2.504,20.025,96.357,-6.746,213817405004142.0,945.862,54.0,51674026562769.0,100.702,118.347,116.251,47.738,-8.562000000000001,38.784,2.821,11.528,93.821,0.0592,22.585,-0.687,27.051,-0.718,-3.462,0
126127511965230.0,-0.16699999999999998,2.137,2.497,20.002,96.334,-1.6669999999999998,223637260245250.0,1007.0,67.676,52003828869231.0,101.575,122.066,119.159,47.512,-2.069,38.259,2.616,15.375,95.392,0.061,26.107,-0.562,26.28,-0.6629999999999999,-3.207,0
161000782630210.0,-0.166,2.169,2.467,19.939,96.382,3.588,232747831357000.0,919.016,83.25,50056128455592.0,102.547,124.651,121.905,46.902,4.3180000000000005,36.853,2.373,15.782,96.179,0.0623,28.606,-0.619,24.252,-0.736,-3.56,0
171372806664680.0,-0.165,2.202,2.416,19.903,96.447,4.932,241149118339390.0,938.406,98.217,45830925321851.0,103.554,125.588,123.746,46.556,5.903,36.06800000000001,2.115,15.542,96.437,0.0628,28.157,-0.6679999999999999,23.152,-0.6940000000000001,-3.3680000000000003,0
160521808759390.0,-0.163,2.227,2.347,19.894,96.5,3.969,249424067509810.0,961.409,109.629,39328219468011.0,104.564,124.863,124.304,46.469,4.767,35.87,1.858,11.609000000000002,90.902,0.0624,23.503,-0.544,22.872,-0.695,-3.377,0
172007083965440.0,-0.163,2.252,2.344,19.955,96.515,1.138,272240294265220.0,658.4939999999998,114.885,53939994040667.0,105.407,120.747,122.525,47.148,1.358,38.255,2.033,4.742,65.878,0.0604,14.876,-0.429,29.152,-0.573,-2.79,1
173188103266470.0,-0.162,2.276,2.397,19.834,96.541,2.026,299759403926640.0,723.439,116.753,72063750244077.0,106.089,117.345,119.935,45.987,2.33,35.561,2.441,1.347,52.059,0.0587,9.37,-0.555,24.859,-0.723,-3.519,1
185565924521200.0,-0.161,2.301,2.471,19.831,96.591,4.038,326022317078490.0,677.4060000000002,116.561,76872731772801.0,106.677,115.05,117.492,45.952,4.465,35.481,2.814,-2.786,44.684,0.0575,8.421,-0.413,24.738000000000003,-0.764,-3.711,1
176716496550930.0,-0.161,2.317,2.542,19.805,96.692,8.579,351029033720770.0,593.3380000000002,114.629,82131115833733.0,107.314,115.023,116.258,45.70399999999999,9.088,34.916,3.047,-5.77,44.597,0.0575,8.718,-0.43,23.866,-0.815,-3.952,1
158945796626490.0,-0.161,2.322,2.5980000000000003,19.807,96.831,12.064,374779553853480.0,691.0980000000002,111.201,94701615889761.0,108.062,116.613,116.435,45.734,12.553,35.024,3.1180000000000003,-6.448,51.11600000000001,0.0583,8.316,-0.445,24.157,-0.7759999999999999,-3.771,1
150908441655590.0,-0.161,2.327,2.63,19.654,96.957,10.594,397273877476610.0,758.6460000000002,106.541,102693363970073.0,108.877,117.844,117.139,44.3,11.288,31.838,3.053,-6.167000000000002,55.81100000000001,0.0589,8.417,-0.562,19.485,-0.862,-4.203,1
149345938039960.0,-0.161,2.335,2.636,19.665,97.089,11.023,418512004590175.0,685.7280000000002,101.468,106106360074672.0,109.774,119.961,118.55,44.431,11.91,32.31,2.887,-3.926,62.953,0.06,7.227,-0.498,20.709,-0.97,-4.699,1
136575025563710.0,-0.162,2.341,2.617,19.616,97.253,13.827,438493935194170.0,736.4860000000001,97.073,104940604203556.0,110.699,121.733,120.141,43.982,14.787,31.343000000000004,2.658,0.8170000000000001,68.003,0.0609,5.597,-0.5720000000000001,19.345,-1.254,-6.01,1
154514352903300.0,-0.163,2.353,2.574,19.582,97.485,20.237,457219669288590.0,724.8580000000002,93.482,99196096356725.0,111.657,123.67,121.905,43.665,20.814,30.669,2.396,5.39,72.742,0.0618,6.81,-0.447,18.418,-1.371,-6.545,0
160625123062290.0,-0.16399999999999998,2.364,2.511,19.549,97.749,23.761,474689206873440.0,711.428,89.89200000000002,88872836534177.0,112.583,124.07,122.988,43.367,23.82,30.037,2.125,7.84,73.682,0.062,4.836,-0.476,17.561,-1.33,-6.371,0
171840809583010.0,-0.166,2.375,2.432,19.537,98.012,23.509,491337136685670.0,735.547,85.243,74139881813339.0,113.483,123.947,123.467,43.256,23.592,29.803,1.864,7.757999999999999,72.782,0.062,1.541,-0.465,17.243,-1.256,-6.039,0
244146735507080.0,-0.168,2.399,2.437,19.514,98.265,22.656,541153885531450.0,501.532,78.333,110810423758422.0,114.388,123.693,123.58,43.045,22.847,29.35,2.123,6.0710000000000015,70.703,0.0618,-0.769,-0.425,16.622,-1.198,-5.7860000000000005,0
252978297787390.0,-0.16899999999999998,2.42,2.482,19.451,98.489,19.426,588821772228543.0,495.68,70.15899999999999,125056550543678.0,115.288,123.8,123.69,42.473,20.137,28.147,2.499,5.0539999999999985,71.107,0.0619,-1.4240000000000002,-0.452,15.036,-1.113,-5.412000000000001,0
234936274379060.0,-0.165,2.434,2.5380000000000003,19.45,98.702,18.217,634340796776940.0,631.594,60.767,116878262169103.0,116.199,124.251,123.97,42.469,19.147,28.139,2.799,3.577,72.95100000000002,0.0621,-0.49,-0.444,15.025,-1.108,-5.391,0
228906928873890.0,-0.159,2.437,2.588,19.421,98.915,18.152,677710959176640.0,609.765,51.512,134503445374818.0,117.1,125.036,124.503,42.208,19.21,27.588,2.958,2.714,76.051,0.0625,3.552,-0.534,14.304,-1.149,-5.5870000000000015,0
241327685145820.0,-0.152,2.442,2.62,19.554,99.098,15.513,718932259427650.0,556.1569999999998,43.451,151285010027278.0,117.814,122.527,123.515,43.826,16.454,33.803000000000004,2.972,-0.924,53.276,0.0613,4.416,-0.28,30.854,-0.884,-4.324,1
254415619740330.0,-0.146,2.447,2.63,19.554,99.291,16.723,758004697529970.0,568.055,38.13,161329224598270.0,118.344,121.008,122.261,43.81800000000001,17.336,33.784,2.87,-2.468,43.976000000000006,0.0605,5.178,-0.277,30.814,-0.831,-4.077,1
244175017992010.0,-0.141,2.451,2.616,19.548,99.507,19.108,794928273483590.0,537.864,34.1,164636089087798.0,118.805,121.108,121.685,43.762,19.429,33.645,2.687,-2.29,44.721,0.0606,5.29,-0.257,30.507,-0.8420000000000001,-4.13,1
218681614507610.0,-0.136,2.456,2.579,19.385,99.763,23.413,829702987288521.0,548.75,28.716,161205603495858.0,119.319,121.534,121.609,42.26600000000001,23.056,30.154,2.455,-1.745,48.131,0.0608,4.22,-0.422,23.613000000000003,-0.8590000000000001,-4.243,1
229415973831330.0,-0.132,2.464,2.522,19.422,100.03,24.719,862328838944760.0,536.288,22.486,151037767822454.0,119.835,121.286,121.447,42.716,24.038,31.817,2.2,-2.031,46.192,0.0606,2.9210000000000003,-0.232,27.616,-0.813,-4.017,1
234059339208700.0,-0.128,2.471,2.448,19.38,100.289,23.786,892805828452298.0,546.616,17.41,134132582067576.0,120.29,121.31,121.378,42.34,23.31,30.958,1.942,-2.367,46.435,0.0607,1.125,-0.285,25.965,-0.872,-4.3039999999999985,1
256994708028905.0,-0.125,2.483,2.399,19.349,100.573,26.44,940548637519700.0,482.513,12.842,132337840033096.0,120.738,122.14,121.759,42.057,25.54,30.319000000000006,1.896,-2.316,54.701,0.0611,0.335,-0.268,24.762,-0.867,-4.29,0
299197968740850.0,-0.122,2.502,2.425,19.382,100.911,32.968,1027950385819000.0,360.376,10.217,199400609611718.0,121.097,122.652,122.205,42.463,30.41,31.839,2.253,0.102,59.222,0.0613,-0.823,-0.2,28.487,-0.782,-3.876,0
296068441158560.0,-0.118,2.517,2.485,19.417,101.278,37.064,1111885310250500.0,433.501,9.087,227382771774692.0,121.334,122.374,122.29,42.896,33.091,33.448,2.66,1.129,55.703,0.0612,-1.367,-0.132,32.355,-0.772,-3.824,0
284611716387870.0,-0.115,2.525,2.552,19.409,101.649,37.151,1192673479860400.0,439.799,8.116,217438853261606.0,121.581,123.201,122.745,42.828,33.372,33.28,2.954,1.7280000000000002,63.284,0.0616,-0.602,-0.127,31.968000000000004,-0.62,-3.093,0
